EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,IonDensityN_cc,VTH_ION_FULL_ESA-B__km/s,X_(@_x_)_Re,Y_(@_y_)_Re,Z_(@_z_)_Re,X_(@_x_)_Rm,Y_(@_y_)_Rm,Z_(@_z_)_Rm
2019-08-29T19:59:05.394Z,6.28,375.7,55.906,-8.838,3.271,1.991,-1.292,-0.052
2019-08-29T20:01:23.344Z,6.16,373.8,55.88,-8.823,3.272,1.887,-1.317,-0.051
2019-08-29T20:03:41.295Z,5.7,376.9,55.853,-8.808,3.275,1.775,-1.343,-0.049
2019-08-29T20:05:59.246Z,5.51,378.1,55.825,-8.792,3.276,1.666,-1.364,-0.051
2019-08-29T20:08:17.197Z,6.03,377.7,55.797,-8.776,3.278,1.551,-1.386,-0.048
2019-08-29T20:10:35.149Z,6.08,379.4,55.767,-8.758,3.28,1.431,-1.403,-0.048
2019-08-29T20:12:53.101Z,5.22,376.5,55.737,-8.741,3.282,1.312,-1.419,-0.044
2019-08-29T20:15:11.053Z,5.12,371.5,55.706,-8.722,3.284,1.186,-1.428,-0.045
2019-08-29T20:17:29.257Z,5.24,377.9,55.674,-8.702,3.285,1.059,-1.438,-0.044
2019-08-29T20:19:47.209Z,5.09,375.2,55.641,-8.68,3.288,0.927,-1.438,-0.041
2019-08-29T20:22:05.162Z,5.39,375.1,55.608,-8.657,3.29,0.794,-1.437,-0.04
2019-08-29T20:24:23.115Z,5.4,375.6,55.572,-8.633,3.292,0.652,-1.428,-0.038
2019-08-29T20:26:41.069Z,5.34,373.7,55.537,-8.607,3.294,0.515,-1.414,-0.037
2019-08-29T20:28:59.021Z,5.15,374.5,55.5,-8.579,3.296,0.368,-1.394,-0.033
2019-08-29T20:31:16.974Z,5.5,374.1,55.463,-8.549,3.298,0.224,-1.364,-0.032
2019-08-29T20:33:34.926Z,4.95,371.4,55.427,-8.516,3.301,0.079,-1.324,-0.029
2019-08-29T20:35:52.877Z,5.04,372.4,55.389,-8.48,3.303,-0.07,-1.272,-0.026
2019-08-29T20:38:10.827Z,5.82,374.1,55.352,-8.442,3.305,-0.214,-1.212,-0.025
2019-08-29T20:40:28.777Z,6.86,365.1,55.315,-8.4,3.308,-0.36,-1.139,-0.02
2019-08-29T20:42:46.725Z,6.4,367.1,55.279,-8.355,3.311,-0.5,-1.058,-0.015
2019-08-29T20:45:04.709Z,1.96,329,55.245,-8.307,3.313,-0.639,-0.961,-0.011
2019-08-29T20:47:22.748Z,0.41,335.1,55.213,-8.256,3.315,-0.764,-0.857,-0.01
2019-08-29T20:49:40.786Z,0.04,287.6,55.183,-8.202,3.319,-0.885,-0.739,-0.004
2019-08-29T20:51:58.824Z,0.03,296.7,55.156,-8.146,3.321,-0.993,-0.614,0
2019-08-29T20:54:16.863Z,0.02,249.3,55.132,-8.088,3.323,-1.09,-0.482,0.004
2019-08-29T20:56:34.901Z,0.02,223.3,55.111,-8.029,3.327,-1.178,-0.345,0.009
2019-08-29T20:58:52.939Z,-1.00E+31,-1.00E+31,55.093,-7.968,3.329,-1.254,-0.205,0.011
2019-08-29T21:01:10.978Z,0.03,229,55.078,-7.907,3.331,-1.318,-0.063,0.015
2019-08-29T21:03:29.016Z,0.03,149.5,55.067,-7.846,3.334,-1.371,0.08,0.018
2019-08-29T21:05:47.054Z,0.01,95.3,55.057,-7.786,3.337,-1.415,0.222,0.022
2019-08-29T21:08:05.093Z,0.02,107.7,55.05,-7.725,3.339,-1.45,0.364,0.026
2019-08-29T21:10:23.131Z,0.04,205.6,55.044,-7.665,3.341,-1.482,0.503,0.029
2019-08-29T21:12:41.169Z,0.09,179.1,55.041,-7.606,3.344,-1.501,0.638,0.032
2019-08-29T21:14:59.208Z,0.02,206.7,55.039,-7.547,3.346,-1.518,0.773,0.033
2019-08-29T21:17:17.246Z,0.77,300.4,55.039,-7.489,3.348,-1.53,0.904,0.037
2019-08-29T21:19:35.219Z,-1.00E+31,-1.00E+31,55.041,-7.432,3.351,-1.533,1.032,0.04
2019-08-29T21:21:52.904Z,-1.00E+31,-1.00E+31,55.043,-7.376,3.353,-1.533,1.156,0.044
2019-08-29T21:24:10.611Z,4.88,382.5,55.046,-7.321,3.355,-1.533,1.279,0.044
2019-08-29T21:26:28.340Z,6.3,377.2,55.05,-7.266,3.357,-1.528,1.4,0.048
2019-08-29T21:28:46.091Z,6.62,377.4,55.056,-7.212,3.36,-1.516,1.515,0.05
2019-08-29T21:31:03.865Z,5.2,378.6,55.061,-7.159,3.362,-1.503,1.631,0.052
2019-08-29T21:33:21.661Z,5.1,378.1,55.068,-7.107,3.364,-1.49,1.741,0.055
2019-08-29T21:35:39.475Z,5.66,381.6,55.075,-7.055,3.367,-1.473,1.85,0.059
2019-08-29T21:37:57.307Z,6.84,376.2,55.083,-7.004,3.368,-1.453,1.956,0.059
2019-08-29T21:40:15.154Z,7,371.9,55.091,-6.953,3.37,-1.432,2.059,0.06
2019-08-29T21:42:33.013Z,6.65,372.8,55.099,-6.903,3.373,-1.413,2.162,0.062
2019-08-29T21:44:50.884Z,7.33,359.9,55.108,-6.854,3.375,-1.388,2.26,0.066
2019-08-29T21:47:08.764Z,5.51,378.3,55.118,-6.806,3.376,-1.363,2.357,0.066
2019-08-29T21:49:26.652Z,6.29,372.6,55.127,-6.758,3.378,-1.337,2.453,0.068
2019-08-29T21:51:44.548Z,6.62,369,55.137,-6.71,3.381,-1.309,2.547,0.07
2019-08-29T21:54:02.449Z,6.66,371.6,55.147,-6.663,3.382,-1.283,2.639,0.07
2019-08-29T21:56:20.356Z,6.51,372.9,55.157,-6.616,3.384,-1.254,2.73,0.073
2019-08-29T21:58:38.268Z,6.67,372.1,55.168,-6.57,3.387,-1.225,2.817,0.076
2019-08-29T22:00:56.183Z,6.81,371.5,55.179,-6.525,3.388,-1.193,2.902,0.074
2019-08-29T22:03:14.102Z,6.77,370.3,55.19,-6.48,3.39,-1.16,2.987,0.077
2019-08-29T22:05:32.024Z,6.63,370.8,55.201,-6.435,3.393,-1.129,3.071,0.079
2019-08-29T22:07:49.948Z,6.86,368.8,55.212,-6.391,3.394,-1.095,3.149,0.077
2019-08-29T22:10:07.875Z,6.7,370.9,55.224,-6.347,3.396,-1.065,3.232,0.081
2019-08-29T22:12:25.804Z,6.52,371.5,55.235,-6.304,3.397,-1.032,3.308,0.081
2019-08-29T22:14:43.735Z,6.49,372.4,55.247,-6.26,3.4,-0.998,3.387,0.083
2019-08-29T22:17:01.667Z,6.51,371.8,55.258,-6.217,3.402,-0.964,3.463,0.084
2019-08-29T22:19:19.600Z,6.58,370.4,55.271,-6.175,3.403,-0.927,3.538,0.084
2019-08-29T22:21:37.535Z,6.63,371.7,55.282,-6.134,3.406,-0.893,3.608,0.088
2019-08-29T22:23:55.470Z,6.66,372.8,55.295,-6.091,3.407,-0.856,3.68,0.088
2019-08-29T22:26:13.407Z,6.46,369.1,55.306,-6.051,3.409,-0.821,3.748,0.089
2019-08-29T22:28:31.344Z,6.51,368.3,55.319,-6.01,3.411,-0.785,3.819,0.088
2019-08-29T22:30:49.282Z,6.23,366.6,55.331,-5.969,3.413,-0.747,3.887,0.092
2019-08-29T22:33:07.221Z,6.52,369.5,55.344,-5.929,3.414,-0.71,3.954,0.092
2019-08-29T22:35:25.160Z,6.01,368.5,55.356,-5.888,3.416,-0.674,4.021,0.093
2019-08-29T22:37:43.100Z,6.34,368.5,55.368,-5.849,3.418,-0.639,4.085,0.092
2019-08-29T22:40:01.040Z,6.24,367.3,55.38,-5.809,3.42,-0.601,4.152,0.095
2019-08-29T22:43:15.019Z,-1.00E+31,-1.00E+31,55.398,-5.754,3.422,-0.553,4.239,0.095
2019-08-29T22:54:18.863Z,6.05,370.6,55.458,-5.569,3.43,-0.368,4.525,0.099
2019-08-29T23:03:30.632Z,5.67,374.7,55.508,-5.42,3.438,-0.218,4.748,0.103
2019-08-29T23:12:42.404Z,5.66,373.4,55.558,-5.274,3.444,-0.068,4.958,0.104
2019-08-29T23:21:54.176Z,5.24,378.4,55.609,-5.13,3.451,0.086,5.159,0.106
2019-08-29T23:31:05.950Z,5.48,376.7,55.659,-4.991,3.458,0.237,5.349,0.11
2019-08-29T23:40:17.724Z,5.48,376,55.708,-4.854,3.464,0.389,5.525,0.11
2019-08-29T23:49:29.498Z,5.41,376.9,55.758,-4.719,3.47,0.541,5.694,0.11
2019-08-29T23:58:41.273Z,5.46,376.4,55.807,-4.586,3.478,0.691,5.855,0.114
2019-08-30T00:07:53.048Z,5.5,376.7,55.856,-4.456,3.484,0.841,6.009,0.117
2019-08-30T00:17:04.823Z,5.36,378.7,55.904,-4.328,3.49,0.988,6.152,0.117
2019-08-30T00:26:16.598Z,5,377,55.952,-4.201,3.496,1.134,6.29,0.117
2019-08-30T00:35:28.372Z,5.29,387.3,55.999,-4.077,3.502,1.28,6.424,0.117
2019-08-30T00:44:40.147Z,5.51,386.8,56.046,-3.954,3.509,1.422,6.547,0.119
2019-08-30T00:53:51.922Z,5.19,388,56.093,-3.834,3.515,1.568,6.663,0.118
2019-08-30T01:03:03.696Z,5.42,386.5,56.139,-3.714,3.521,1.71,6.778,0.118
2019-08-30T01:12:15.471Z,5.43,385.7,56.185,-3.597,3.527,1.852,6.883,0.121
2019-08-30T01:21:27.245Z,5.41,386,56.23,-3.48,3.533,1.991,6.984,0.121
2019-08-30T01:30:39.020Z,4.93,386.1,56.274,-3.366,3.54,2.126,7.078,0.121
2019-08-30T01:39:50.795Z,5.41,386.5,56.318,-3.252,3.546,2.264,7.172,0.121
2019-08-30T01:49:02.569Z,5.05,384.7,56.362,-3.139,3.552,2.399,7.258,0.121
2019-08-30T01:58:14.344Z,5.16,383.4,56.405,-3.029,3.558,2.533,7.337,0.124
2019-08-30T02:07:26.119Z,5.18,385.1,56.447,-2.919,3.563,2.665,7.415,0.121
2019-08-30T02:16:37.893Z,5.24,384.7,56.489,-2.81,3.57,2.795,7.487,0.121
2019-08-30T02:25:49.668Z,5.48,385.3,56.53,-2.703,3.576,2.924,7.554,0.124
2019-08-30T02:35:01.442Z,5.22,384,56.571,-2.597,3.581,3.052,7.618,0.121
2019-08-30T02:44:13.217Z,4.99,385.9,56.611,-2.492,3.587,3.175,7.678,0.121
2019-08-30T02:53:24.992Z,4.92,385.2,56.651,-2.387,3.593,3.3,7.736,0.121
2019-08-30T03:02:36.766Z,5.4,382.8,56.689,-2.284,3.599,3.421,7.789,0.12
2019-08-30T03:11:48.540Z,5.31,380.8,56.728,-2.182,3.605,3.544,7.837,0.121
2019-08-30T03:21:00.315Z,5.34,380.5,56.766,-2.081,3.61,3.66,7.882,0.117
2019-08-30T03:30:12.090Z,5.18,376.8,56.804,-1.981,3.616,3.781,7.923,0.117
2019-08-30T03:39:23.864Z,4.75,377,56.841,-1.881,3.621,3.897,7.964,0.117
2019-08-30T03:48:35.639Z,4.49,374.2,56.876,-1.782,3.628,4.01,7.998,0.117
2019-08-30T03:57:47.413Z,4.13,381.5,56.912,-1.685,3.633,4.124,8.028,0.117
2019-08-30T04:06:59.188Z,4.38,382.5,56.948,-1.588,3.639,4.236,8.058,0.117
2019-08-30T04:16:10.963Z,4.35,381.9,56.983,-1.492,3.644,4.347,8.084,0.114
2019-08-30T04:25:22.737Z,4.2,387.3,57.017,-1.397,3.65,4.454,8.107,0.116
2019-08-30T04:34:34.512Z,4.06,382.4,57.05,-1.302,3.656,4.561,8.127,0.114
