,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNILatDeg,OMNILonDeg,OMNIIonSpeedKM_S,OMNIIonDensityN_CC,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ArtemisIonDensityN_CC,ArtemisIonSpeedKM_S,ArtemisDistanceAU,ArtemisLatDeg,ArtemisLonDeg,new_time,Time_offset_hours
194,2019-08-10 01:00:00+00:00,6.3,239.7,628.0,2.2,2019-08-10 02:00:00+00:00,1.79,604.2333333333332,1.01,6.3,240.80000000000004,2019-08-10 01:00:00+00:00,1
199,2019-08-10 06:00:00+00:00,6.3,239.9,563.0,1.5,2019-08-10 07:00:00+00:00,1.33,544.5,1.01,6.3,240.8,2019-08-10 06:00:00+00:00,1
200,2019-08-10 07:00:00+00:00,6.3,240.0,544.0,1.4,2019-08-10 08:00:00+00:00,1.4800000000000002,417.86249999999995,1.01,6.299999999999999,240.79999999999998,2019-08-10 07:00:00+00:00,1
201,2019-08-10 08:00:00+00:00,6.3,240.0,530.0,1.5,2019-08-10 09:00:00+00:00,1.3165384615384614,519.8153846153846,1.0100000000000007,6.300000000000001,240.80000000000013,2019-08-10 08:00:00+00:00,1
202,2019-08-10 09:00:00+00:00,6.3,240.1,523.0,1.5,2019-08-10 10:00:00+00:00,1.3273076923076919,504.7538461538461,1.0100000000000007,6.300000000000001,240.80000000000013,2019-08-10 09:00:00+00:00,1
203,2019-08-10 10:00:00+00:00,6.3,240.1,511.0,1.6,2019-08-10 11:00:00+00:00,1.4815384615384617,511.4192307692308,1.0100000000000007,6.300000000000001,240.80000000000013,2019-08-10 10:00:00+00:00,1
204,2019-08-10 11:00:00+00:00,6.3,240.1,520.0,1.7,2019-08-10 12:00:00+00:00,1.2512499999999995,504.9916666666666,1.0100000000000005,6.3,240.8000000000001,2019-08-10 11:00:00+00:00,1
205,2019-08-10 12:00:00+00:00,6.3,240.2,512.0,1.3,2019-08-10 13:00:00+00:00,1.4676923076923076,480.0730769230769,1.0100000000000007,6.300000000000001,240.80000000000013,2019-08-10 12:00:00+00:00,1
206,2019-08-10 13:00:00+00:00,6.3,240.2,515.0,1.8,2019-08-10 14:00:00+00:00,1.7707692307692304,463.11538461538464,1.0100000000000007,6.300000000000001,240.80000000000013,2019-08-10 13:00:00+00:00,1
207,2019-08-10 14:00:00+00:00,6.3,240.3,496.0,1.8,2019-08-10 15:00:00+00:00,2.1792307692307693,460.5115384615385,1.0100000000000007,6.300000000000001,240.80000000000013,2019-08-10 14:00:00+00:00,1
208,2019-08-10 15:00:00+00:00,6.3,240.3,479.0,1.9,2019-08-10 16:00:00+00:00,2.2011538461538462,448.14230769230767,1.0100000000000007,6.300000000000001,240.80000000000013,2019-08-10 15:00:00+00:00,1
209,2019-08-10 16:00:00+00:00,6.3,240.3,471.0,1.8,2019-08-10 17:00:00+00:00,3.6633333333333336,432.59999999999997,1.01,6.3,240.80000000000004,2019-08-10 16:00:00+00:00,1
480,2019-08-21 23:00:00+00:00,6.9,251.2,349.0,8.3,2019-08-22 00:00:00+00:00,6.789999999999999,339.98,1.01,6.9,252.6,2019-08-21 23:00:00+00:00,1
481,2019-08-22 00:00:00+00:00,6.9,251.3,352.0,10.9,2019-08-22 01:00:00+00:00,7.698571428571428,342.3714285714286,1.01,6.8999999999999995,252.59999999999997,2019-08-22 00:00:00+00:00,1
482,2019-08-22 01:00:00+00:00,6.9,251.3,354.0,12.0,2019-08-22 02:00:00+00:00,7.303333333333334,337.40000000000003,1.01,6.8999999999999995,252.6,2019-08-22 01:00:00+00:00,1
493,2019-08-22 12:00:00+00:00,6.9,251.8,359.0,10.0,2019-08-22 13:00:00+00:00,7.171666666666666,349.6000000000001,1.01,6.8999999999999995,252.6,2019-08-22 12:00:00+00:00,1
494,2019-08-22 13:00:00+00:00,6.9,251.8,359.0,10.0,2019-08-22 14:00:00+00:00,8.22,346.95000000000005,1.01,6.9,252.6,2019-08-22 13:00:00+00:00,1
497,2019-08-22 16:00:00+00:00,6.9,251.9,354.0,9.0,2019-08-22 17:00:00+00:00,7.2975,345.82500000000005,1.01,6.9,252.6,2019-08-22 16:00:00+00:00,1
498,2019-08-22 17:00:00+00:00,6.9,252.0,350.0,9.3,2019-08-22 18:00:00+00:00,7.417307692307693,343.33461538461535,1.0100000000000007,6.900000000000004,252.60000000000008,2019-08-22 17:00:00+00:00,1
499,2019-08-22 18:00:00+00:00,6.9,252.0,349.0,10.7,2019-08-22 19:00:00+00:00,10.119615384615383,345.8615384615384,1.0100000000000007,6.900000000000004,252.60000000000008,2019-08-22 18:00:00+00:00,1
500,2019-08-22 19:00:00+00:00,6.9,252.1,355.0,14.6,2019-08-22 20:00:00+00:00,8.575000000000001,340.9269230769231,1.0100000000000007,6.900000000000004,252.60000000000008,2019-08-22 19:00:00+00:00,1
501,2019-08-22 20:00:00+00:00,6.9,252.1,351.0,12.5,2019-08-22 21:00:00+00:00,8.444074074074075,348.6444444444443,1.0100000000000007,6.900000000000004,252.6000000000001,2019-08-22 20:00:00+00:00,1
502,2019-08-22 21:00:00+00:00,6.9,252.1,359.0,12.6,2019-08-22 22:00:00+00:00,8.621538461538462,357.2346153846154,1.0100000000000007,6.900000000000004,252.60000000000008,2019-08-22 21:00:00+00:00,1
503,2019-08-22 22:00:00+00:00,6.9,252.2,360.0,12.5,2019-08-22 23:00:00+00:00,9.143076923076922,362.4307692307693,1.0100000000000007,6.900000000000004,252.60000000000008,2019-08-22 22:00:00+00:00,1
504,2019-08-22 23:00:00+00:00,6.9,252.2,365.0,12.9,2019-08-23 00:00:00+00:00,8.882692307692311,357.2923076923077,1.0100000000000007,6.900000000000004,253.60000000000008,2019-08-22 23:00:00+00:00,1
505,2019-08-23 00:00:00+00:00,6.9,252.3,362.0,12.9,2019-08-23 01:00:00+00:00,8.461538461538462,361.8961538461539,1.0100000000000007,6.900000000000004,253.60000000000008,2019-08-23 00:00:00+00:00,1
506,2019-08-23 01:00:00+00:00,6.9,252.3,367.0,12.0,2019-08-23 02:00:00+00:00,8.800384615384617,371.59230769230777,1.0100000000000007,6.900000000000004,253.60000000000008,2019-08-23 01:00:00+00:00,1
507,2019-08-23 02:00:00+00:00,6.9,252.3,377.0,12.2,2019-08-23 03:00:00+00:00,8.70875,369.60624999999993,1.01,6.900000000000002,253.59999999999994,2019-08-23 02:00:00+00:00,1
508,2019-08-23 03:00:00+00:00,6.9,252.4,375.0,11.7,2019-08-23 04:00:00+00:00,9.391428571428571,365.92857142857144,1.01,6.8999999999999995,253.59999999999997,2019-08-23 03:00:00+00:00,1
509,2019-08-23 04:00:00+00:00,6.9,252.4,371.0,12.5,2019-08-23 05:00:00+00:00,7.789999999999999,359.15000000000003,1.01,6.8999999999999995,253.6,2019-08-23 04:00:00+00:00,1
510,2019-08-23 05:00:00+00:00,6.9,252.5,369.0,9.8,2019-08-23 06:00:00+00:00,5.558571428571429,363.45714285714286,1.01,6.8999999999999995,253.59999999999997,2019-08-23 05:00:00+00:00,1
511,2019-08-23 06:00:00+00:00,6.9,252.5,370.0,7.0,2019-08-23 07:00:00+00:00,3.9616666666666673,376.88333333333327,1.01,6.8999999999999995,253.6,2019-08-23 06:00:00+00:00,1
512,2019-08-23 07:00:00+00:00,6.9,252.5,372.0,5.9,2019-08-23 08:00:00+00:00,3.1285714285714286,376.45714285714286,1.01,6.8999999999999995,253.59999999999997,2019-08-23 07:00:00+00:00,1
513,2019-08-23 08:00:00+00:00,6.9,252.6,369.0,5.4,2019-08-23 09:00:00+00:00,2.5614285714285714,376.81428571428575,1.01,6.8999999999999995,253.59999999999997,2019-08-23 08:00:00+00:00,1
514,2019-08-23 09:00:00+00:00,6.9,252.6,368.0,4.0,2019-08-23 10:00:00+00:00,2.4516666666666667,372.4166666666667,1.01,6.8999999999999995,253.6,2019-08-23 09:00:00+00:00,1
515,2019-08-23 10:00:00+00:00,6.9,252.7,364.0,3.8,2019-08-23 11:00:00+00:00,2.8314285714285714,357.88571428571424,1.01,6.8999999999999995,253.59999999999997,2019-08-23 10:00:00+00:00,1
516,2019-08-23 11:00:00+00:00,6.9,252.7,377.0,2.9,2019-08-23 12:00:00+00:00,2.563333333333333,363.46666666666664,1.01,6.8999999999999995,253.6,2019-08-23 11:00:00+00:00,1
517,2019-08-23 12:00:00+00:00,6.9,252.7,370.0,2.8,2019-08-23 13:00:00+00:00,2.88,358.8571428571428,1.01,6.8999999999999995,253.59999999999997,2019-08-23 12:00:00+00:00,1
518,2019-08-23 13:00:00+00:00,6.9,252.8,363.0,3.1,2019-08-23 14:00:00+00:00,3.0683333333333334,369.5,1.01,6.8999999999999995,253.6,2019-08-23 13:00:00+00:00,1
519,2019-08-23 14:00:00+00:00,6.9,252.8,367.0,3.1,2019-08-23 15:00:00+00:00,2.98,365.9,1.01,6.9,253.6,2019-08-23 14:00:00+00:00,1
522,2019-08-23 17:00:00+00:00,6.9,252.9,365.0,5.1,2019-08-23 18:00:00+00:00,4.81,354.8333333333333,1.01,6.900000000000001,253.6,2019-08-23 17:00:00+00:00,1
523,2019-08-23 18:00:00+00:00,6.9,253.0,361.0,6.0,2019-08-23 19:00:00+00:00,5.087142857142857,350.97142857142853,1.01,6.8999999999999995,253.59999999999997,2019-08-23 18:00:00+00:00,1
524,2019-08-23 19:00:00+00:00,6.9,253.0,358.0,6.5,2019-08-23 20:00:00+00:00,5.076190476190478,345.9904761904762,1.0100000000000005,6.900000000000003,253.60000000000002,2019-08-23 19:00:00+00:00,1
525,2019-08-23 20:00:00+00:00,6.9,253.1,356.0,6.3,2019-08-23 21:00:00+00:00,5.102307692307692,347.70000000000005,1.0100000000000007,6.900000000000004,253.60000000000008,2019-08-23 20:00:00+00:00,1
526,2019-08-23 21:00:00+00:00,6.9,253.1,356.0,6.6,2019-08-23 22:00:00+00:00,5.636923076923076,350.77307692307687,1.0100000000000007,6.900000000000004,253.60000000000008,2019-08-23 21:00:00+00:00,1
527,2019-08-23 22:00:00+00:00,6.9,253.1,359.0,9.0,2019-08-23 23:00:00+00:00,6.363076923076924,352.0153846153847,1.0100000000000007,6.900000000000004,253.60000000000008,2019-08-23 22:00:00+00:00,1
528,2019-08-23 23:00:00+00:00,6.9,253.2,360.0,9.2,2019-08-24 00:00:00+00:00,6.176538461538462,348.0961538461539,1.0100000000000007,7.0,254.60000000000008,2019-08-23 23:00:00+00:00,1
529,2019-08-24 00:00:00+00:00,6.9,253.2,359.0,7.6,2019-08-24 01:00:00+00:00,5.886538461538463,347.2461538461539,1.0100000000000007,7.0,254.60000000000008,2019-08-24 00:00:00+00:00,1
530,2019-08-24 01:00:00+00:00,6.9,253.3,353.0,6.8,2019-08-24 02:00:00+00:00,4.89576923076923,349.8153846153846,1.0100000000000007,7.0,254.60000000000008,2019-08-24 01:00:00+00:00,1
531,2019-08-24 02:00:00+00:00,6.9,253.3,355.0,6.4,2019-08-24 03:00:00+00:00,4.616538461538462,348.3076923076923,1.0100000000000007,7.0,254.60000000000008,2019-08-24 02:00:00+00:00,1
532,2019-08-24 03:00:00+00:00,6.9,253.3,354.0,6.0,2019-08-24 04:00:00+00:00,5.1557692307692315,346.85,1.0100000000000007,7.0,254.60000000000008,2019-08-24 03:00:00+00:00,1
533,2019-08-24 04:00:00+00:00,7.0,253.4,350.0,6.6,2019-08-24 05:00:00+00:00,5.436153846153845,348.3961538461539,1.0100000000000007,7.0,254.60000000000008,2019-08-24 04:00:00+00:00,1
534,2019-08-24 05:00:00+00:00,7.0,253.4,352.0,7.0,2019-08-24 06:00:00+00:00,5.503529411764706,345.9588235294118,1.01,7.0,254.59999999999994,2019-08-24 05:00:00+00:00,1
535,2019-08-24 06:00:00+00:00,7.0,253.5,351.0,7.0,2019-08-24 07:00:00+00:00,5.492857142857143,340.1714285714285,1.01,7.0,254.59999999999997,2019-08-24 06:00:00+00:00,1
536,2019-08-24 07:00:00+00:00,7.0,253.5,349.0,6.7,2019-08-24 08:00:00+00:00,5.271666666666666,337.2,1.01,7.0,254.6,2019-08-24 07:00:00+00:00,1
537,2019-08-24 08:00:00+00:00,7.0,253.5,344.0,7.2,2019-08-24 09:00:00+00:00,5.075714285714286,335.64285714285717,1.01,7.0,254.59999999999997,2019-08-24 08:00:00+00:00,1
538,2019-08-24 09:00:00+00:00,7.0,253.6,345.0,6.6,2019-08-24 10:00:00+00:00,5.08,335.0,1.01,7.0,254.6,2019-08-24 09:00:00+00:00,1
539,2019-08-24 10:00:00+00:00,7.0,253.6,342.0,6.3,2019-08-24 11:00:00+00:00,4.892857142857143,335.6571428571429,1.01,7.0,254.59999999999997,2019-08-24 10:00:00+00:00,1
540,2019-08-24 11:00:00+00:00,7.0,253.7,342.0,6.1,2019-08-24 12:00:00+00:00,4.508333333333333,338.96666666666664,1.01,7.0,254.6,2019-08-24 11:00:00+00:00,1
541,2019-08-24 12:00:00+00:00,7.0,253.7,341.0,5.7,2019-08-24 13:00:00+00:00,4.525714285714286,335.8285714285715,1.01,7.0,254.59999999999997,2019-08-24 12:00:00+00:00,1
542,2019-08-24 13:00:00+00:00,7.0,253.8,340.0,5.5,2019-08-24 14:00:00+00:00,4.8500000000000005,334.09999999999997,1.01,7.0,254.6,2019-08-24 13:00:00+00:00,1
543,2019-08-24 14:00:00+00:00,7.0,253.8,337.0,5.9,2019-08-24 15:00:00+00:00,5.167142857142856,332.5571428571429,1.01,7.0,254.59999999999997,2019-08-24 14:00:00+00:00,1
544,2019-08-24 15:00:00+00:00,7.0,253.8,335.0,6.2,2019-08-24 16:00:00+00:00,5.23,333.5,1.01,7.0,254.6,2019-08-24 15:00:00+00:00,1
547,2019-08-24 18:00:00+00:00,7.0,254.0,330.0,6.7,2019-08-24 19:00:00+00:00,5.215999999999999,325.54,1.01,7.0,254.6,2019-08-24 18:00:00+00:00,1
548,2019-08-24 19:00:00+00:00,7.0,254.0,332.0,6.6,2019-08-24 20:00:00+00:00,4.198571428571428,328.35714285714283,1.01,7.0,254.59999999999997,2019-08-24 19:00:00+00:00,1
549,2019-08-24 20:00:00+00:00,7.0,254.0,335.0,5.5,2019-08-24 21:00:00+00:00,4.326666666666667,333.40000000000003,1.01,7.0,254.6,2019-08-24 20:00:00+00:00,1
550,2019-08-24 21:00:00+00:00,7.0,254.1,334.0,5.4,2019-08-24 22:00:00+00:00,4.577142857142857,331.6571428571429,1.01,7.0,254.59999999999997,2019-08-24 21:00:00+00:00,1
551,2019-08-24 22:00:00+00:00,7.0,254.1,336.0,5.5,2019-08-24 23:00:00+00:00,5.11095238095238,332.00476190476195,1.0100000000000005,7.0,254.60000000000002,2019-08-24 22:00:00+00:00,1
552,2019-08-24 23:00:00+00:00,7.0,254.2,336.0,6.4,2019-08-25 00:00:00+00:00,5.257692307692308,331.58076923076925,1.0100000000000007,7.0,255.5,2019-08-24 23:00:00+00:00,1
553,2019-08-25 00:00:00+00:00,7.0,254.2,333.0,6.7,2019-08-25 01:00:00+00:00,5.598076923076922,330.40769230769223,1.0100000000000007,7.0,255.5,2019-08-25 00:00:00+00:00,1
554,2019-08-25 01:00:00+00:00,7.0,254.2,337.0,7.0,2019-08-25 02:00:00+00:00,5.55576923076923,333.8346153846153,1.0100000000000007,7.0,255.5,2019-08-25 01:00:00+00:00,1
555,2019-08-25 02:00:00+00:00,7.0,254.3,336.0,6.8,2019-08-25 03:00:00+00:00,5.358461538461539,332.5807692307692,1.0100000000000007,7.0,255.5,2019-08-25 02:00:00+00:00,1
556,2019-08-25 03:00:00+00:00,7.0,254.3,334.0,6.8,2019-08-25 04:00:00+00:00,5.339615384615384,331.923076923077,1.0100000000000007,7.0,255.5,2019-08-25 03:00:00+00:00,1
557,2019-08-25 04:00:00+00:00,7.0,254.4,333.0,6.8,2019-08-25 05:00:00+00:00,5.38346153846154,329.5384615384616,1.0100000000000007,7.0,255.5,2019-08-25 04:00:00+00:00,1
558,2019-08-25 05:00:00+00:00,7.0,254.4,332.0,7.0,2019-08-25 06:00:00+00:00,5.766923076923078,328.33461538461535,1.0100000000000007,7.0,255.5,2019-08-25 05:00:00+00:00,1
559,2019-08-25 06:00:00+00:00,7.0,254.4,329.0,7.3,2019-08-25 07:00:00+00:00,5.727692307692308,328.50769230769225,1.0100000000000007,7.0,255.5,2019-08-25 06:00:00+00:00,1
560,2019-08-25 07:00:00+00:00,7.0,254.5,331.0,7.0,2019-08-25 08:00:00+00:00,5.9084615384615375,326.9230769230769,1.0100000000000007,7.0,255.5,2019-08-25 07:00:00+00:00,1
561,2019-08-25 08:00:00+00:00,7.0,254.5,330.0,7.3,2019-08-25 09:00:00+00:00,5.5981250000000005,324.96874999999994,1.01,7.0,255.5,2019-08-25 08:00:00+00:00,1
562,2019-08-25 09:00:00+00:00,7.0,254.6,328.0,6.8,2019-08-25 10:00:00+00:00,5.475714285714285,320.75714285714287,1.01,7.0,255.5,2019-08-25 09:00:00+00:00,1
563,2019-08-25 10:00:00+00:00,7.0,254.6,325.0,6.7,2019-08-25 11:00:00+00:00,5.641666666666667,319.0833333333333,1.01,7.0,255.5,2019-08-25 10:00:00+00:00,1
564,2019-08-25 11:00:00+00:00,7.0,254.6,324.0,8.3,2019-08-25 12:00:00+00:00,4.847142857142857,318.5571428571429,1.01,7.0,255.5,2019-08-25 11:00:00+00:00,1
565,2019-08-25 12:00:00+00:00,7.0,254.7,324.0,7.1,2019-08-25 13:00:00+00:00,4.658333333333333,315.3666666666666,1.01,7.0,255.5,2019-08-25 12:00:00+00:00,1
566,2019-08-25 13:00:00+00:00,7.0,254.7,321.0,7.0,2019-08-25 14:00:00+00:00,4.529999999999999,311.4857142857143,1.01,7.0,255.5,2019-08-25 13:00:00+00:00,1
567,2019-08-25 14:00:00+00:00,7.0,254.8,318.0,7.2,2019-08-25 15:00:00+00:00,5.241666666666667,303.63333333333327,1.01,7.0,255.5,2019-08-25 14:00:00+00:00,1
568,2019-08-25 15:00:00+00:00,7.0,254.8,313.0,7.7,2019-08-25 16:00:00+00:00,4.55,308.0428571428571,1.01,7.0,255.5,2019-08-25 15:00:00+00:00,1
569,2019-08-25 16:00:00+00:00,7.0,254.8,317.0,7.2,2019-08-25 17:00:00+00:00,4.92,304.1,1.01,7.0,255.5,2019-08-25 16:00:00+00:00,1
571,2019-08-25 18:00:00+00:00,7.0,254.9,315.0,8.3,2019-08-25 19:00:00+00:00,4.61,312.9,1.01,7.0,255.5,2019-08-25 18:00:00+00:00,1
572,2019-08-25 19:00:00+00:00,7.0,255.0,319.0,8.3,2019-08-25 20:00:00+00:00,4.9071428571428575,313.9428571428571,1.01,7.0,255.5,2019-08-25 19:00:00+00:00,1
573,2019-08-25 20:00:00+00:00,7.0,255.0,319.0,7.9,2019-08-25 21:00:00+00:00,5.6066666666666665,314.0833333333333,1.01,7.0,255.5,2019-08-25 20:00:00+00:00,1
574,2019-08-25 21:00:00+00:00,7.0,255.0,319.0,9.4,2019-08-25 22:00:00+00:00,7.322857142857143,320.3,1.01,7.0,255.5,2019-08-25 21:00:00+00:00,1
575,2019-08-25 22:00:00+00:00,7.0,255.1,325.0,12.4,2019-08-25 23:00:00+00:00,6.41857142857143,324.8,1.01,7.0,255.5,2019-08-25 22:00:00+00:00,1
576,2019-08-25 23:00:00+00:00,7.0,255.1,329.0,11.2,2019-08-26 00:00:00+00:00,6.428333333333334,318.68333333333334,1.01,7.0,256.5,2019-08-25 23:00:00+00:00,1
577,2019-08-26 00:00:00+00:00,7.0,255.2,325.0,11.8,2019-08-26 01:00:00+00:00,6.938571428571429,315.3857142857143,1.01,7.0,256.5,2019-08-26 00:00:00+00:00,1
578,2019-08-26 01:00:00+00:00,7.0,255.2,322.0,11.9,2019-08-26 02:00:00+00:00,7.132941176470589,313.4000000000001,1.01,7.0,256.5,2019-08-26 01:00:00+00:00,1
579,2019-08-26 02:00:00+00:00,7.0,255.2,319.0,12.3,2019-08-26 03:00:00+00:00,8.43730769230769,316.90384615384625,1.0100000000000007,7.0,256.5,2019-08-26 02:00:00+00:00,1
580,2019-08-26 03:00:00+00:00,7.0,255.3,323.0,13.3,2019-08-26 04:00:00+00:00,8.571538461538463,314.5076923076923,1.0100000000000007,7.0,256.5,2019-08-26 03:00:00+00:00,1
581,2019-08-26 04:00:00+00:00,7.0,255.3,319.0,14.3,2019-08-26 05:00:00+00:00,7.39185185185185,313.6851851851851,1.0100000000000007,7.0,256.5,2019-08-26 04:00:00+00:00,1
582,2019-08-26 05:00:00+00:00,7.0,255.4,319.0,13.2,2019-08-26 06:00:00+00:00,8.127307692307692,308.2807692307692,1.0100000000000007,7.0,256.5,2019-08-26 05:00:00+00:00,1
583,2019-08-26 06:00:00+00:00,7.0,255.4,316.0,13.9,2019-08-26 07:00:00+00:00,8.103461538461538,309.36153846153854,1.0100000000000007,7.0,256.5,2019-08-26 06:00:00+00:00,1
584,2019-08-26 07:00:00+00:00,7.0,255.5,317.0,12.6,2019-08-26 08:00:00+00:00,7.001538461538461,314.65,1.0100000000000007,7.0,256.5,2019-08-26 07:00:00+00:00,1
585,2019-08-26 08:00:00+00:00,7.0,255.5,323.0,10.6,2019-08-26 09:00:00+00:00,5.942692307692307,325.2153846153846,1.0100000000000007,7.0,256.5,2019-08-26 08:00:00+00:00,1
586,2019-08-26 09:00:00+00:00,7.0,255.5,331.0,6.9,2019-08-26 10:00:00+00:00,4.033461538461539,323.6,1.0100000000000007,7.0,256.5,2019-08-26 09:00:00+00:00,1
587,2019-08-26 10:00:00+00:00,7.0,255.6,328.0,4.9,2019-08-26 11:00:00+00:00,4.812692307692307,321.93076923076933,1.0100000000000007,7.0,256.5,2019-08-26 10:00:00+00:00,1
588,2019-08-26 11:00:00+00:00,7.0,255.6,328.0,5.9,2019-08-26 12:00:00+00:00,6.100526315789474,319.7473684210526,1.0100000000000002,7.0,256.5,2019-08-26 11:00:00+00:00,1
589,2019-08-26 12:00:00+00:00,7.0,255.7,325.0,8.0,2019-08-26 13:00:00+00:00,4.954285714285715,311.81428571428575,1.01,7.0,256.5,2019-08-26 12:00:00+00:00,1
590,2019-08-26 13:00:00+00:00,7.0,255.7,319.0,8.3,2019-08-26 14:00:00+00:00,5.148333333333333,311.0833333333333,1.01,7.0,256.5,2019-08-26 13:00:00+00:00,1
591,2019-08-26 14:00:00+00:00,7.0,255.7,319.0,8.1,2019-08-26 15:00:00+00:00,4.787142857142858,303.3714285714286,1.01,7.0,256.5,2019-08-26 14:00:00+00:00,1
592,2019-08-26 15:00:00+00:00,7.0,255.8,314.0,8.2,2019-08-26 16:00:00+00:00,5.635000000000001,303.09999999999997,1.01,7.0,256.5,2019-08-26 15:00:00+00:00,1
593,2019-08-26 16:00:00+00:00,7.0,255.8,312.0,8.0,2019-08-26 17:00:00+00:00,7.357142857142856,304.9428571428571,1.01,7.0,256.5,2019-08-26 16:00:00+00:00,1
594,2019-08-26 17:00:00+00:00,7.0,255.9,313.0,11.1,2019-08-26 18:00:00+00:00,13.02,313.6,1.01,7.0,256.5,2019-08-26 17:00:00+00:00,1
596,2019-08-26 19:00:00+00:00,7.0,255.9,336.0,16.4,2019-08-26 20:00:00+00:00,11.583333333333334,334.03333333333336,1.01,7.0,256.5,2019-08-26 19:00:00+00:00,1
597,2019-08-26 20:00:00+00:00,7.0,256.0,340.0,14.1,2019-08-26 21:00:00+00:00,12.40857142857143,334.8,1.01,7.0,256.5,2019-08-26 20:00:00+00:00,1
598,2019-08-26 21:00:00+00:00,7.0,256.0,340.0,15.4,2019-08-26 22:00:00+00:00,11.408333333333333,332.25,1.01,7.0,256.5,2019-08-26 21:00:00+00:00,1
599,2019-08-26 22:00:00+00:00,7.0,256.1,343.0,16.5,2019-08-26 23:00:00+00:00,14.797142857142855,331.7,1.01,7.0,256.5,2019-08-26 22:00:00+00:00,1
600,2019-08-26 23:00:00+00:00,7.0,256.1,341.0,19.0,2019-08-27 00:00:00+00:00,15.363333333333332,336.58333333333337,1.01,7.1000000000000005,257.40000000000003,2019-08-26 23:00:00+00:00,1
601,2019-08-27 00:00:00+00:00,7.0,256.1,345.0,25.0,2019-08-27 01:00:00+00:00,19.527142857142856,335.8428571428571,1.01,7.1000000000000005,257.40000000000003,2019-08-27 00:00:00+00:00,1
602,2019-08-27 01:00:00+00:00,7.0,256.2,345.0,27.7,2019-08-27 02:00:00+00:00,27.45,348.90000000000003,1.01,7.1000000000000005,257.40000000000003,2019-08-27 01:00:00+00:00,1
603,2019-08-27 02:00:00+00:00,7.0,256.2,358.0,38.1,2019-08-27 03:00:00+00:00,27.75857142857143,346.30000000000007,1.01,7.1000000000000005,257.40000000000003,2019-08-27 02:00:00+00:00,1
604,2019-08-27 03:00:00+00:00,7.0,256.3,358.0,48.5,2019-08-27 04:00:00+00:00,19.648571428571426,341.7857142857143,1.01,7.1000000000000005,257.40000000000003,2019-08-27 03:00:00+00:00,1
605,2019-08-27 04:00:00+00:00,7.0,256.3,353.0,31.7,2019-08-27 05:00:00+00:00,8.986363636363636,378.1818181818182,1.01,7.1,257.40000000000003,2019-08-27 04:00:00+00:00,1
606,2019-08-27 05:00:00+00:00,7.0,256.3,374.0,18.0,2019-08-27 06:00:00+00:00,7.261153846153847,450.9653846153845,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 05:00:00+00:00,1
607,2019-08-27 06:00:00+00:00,7.0,256.4,455.0,8.6,2019-08-27 07:00:00+00:00,6.267307692307693,455.9846153846153,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 06:00:00+00:00,1
608,2019-08-27 07:00:00+00:00,7.0,256.4,473.0,6.7,2019-08-27 08:00:00+00:00,5.99076923076923,457.25384615384615,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 07:00:00+00:00,1
609,2019-08-27 08:00:00+00:00,7.1,256.5,493.0,5.5,2019-08-27 09:00:00+00:00,3.6638461538461553,504.7192307692307,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 08:00:00+00:00,1
610,2019-08-27 09:00:00+00:00,7.1,256.5,502.0,3.0,2019-08-27 10:00:00+00:00,3.4457692307692316,497.89230769230767,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 09:00:00+00:00,1
611,2019-08-27 10:00:00+00:00,7.1,256.5,514.0,3.8,2019-08-27 11:00:00+00:00,3.7757692307692308,500.073076923077,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 10:00:00+00:00,1
612,2019-08-27 11:00:00+00:00,7.1,256.6,496.0,4.4,2019-08-27 12:00:00+00:00,4.646923076923077,490.2076923076924,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 11:00:00+00:00,1
613,2019-08-27 12:00:00+00:00,7.1,256.6,480.0,5.7,2019-08-27 13:00:00+00:00,5.407692307692307,462.84999999999985,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 12:00:00+00:00,1
614,2019-08-27 13:00:00+00:00,7.1,256.7,473.0,6.3,2019-08-27 14:00:00+00:00,7.304999999999999,448.7038461538462,1.0100000000000007,7.099999999999996,257.39999999999986,2019-08-27 13:00:00+00:00,1
621,2019-08-27 20:00:00+00:00,7.1,256.9,440.0,6.5,2019-08-27 21:00:00+00:00,4.694999999999999,440.9,1.01,7.1,257.4,2019-08-27 20:00:00+00:00,1
622,2019-08-27 21:00:00+00:00,7.1,257.0,449.0,6.0,2019-08-27 22:00:00+00:00,4.268571428571429,442.82857142857137,1.01,7.1000000000000005,257.40000000000003,2019-08-27 21:00:00+00:00,1
623,2019-08-27 22:00:00+00:00,7.1,257.0,451.0,5.4,2019-08-27 23:00:00+00:00,4.046666666666667,437.0333333333333,1.01,7.1000000000000005,257.40000000000003,2019-08-27 22:00:00+00:00,1
