EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,Ion_Density_n_cc,Ion_Velocity_km_s
 2019-08-19T16:15:35.579Z,14.02,312.7
 2019-08-19T16:17:53.517Z,11.64,317.2
 2019-08-19T16:20:11.454Z,12.41,320.4
 2019-08-19T16:22:29.392Z,13.32,316.9
 2019-08-19T16:24:47.330Z,12.89,309.4
 2019-08-19T16:27:05.268Z,13.45,316.2
 2019-08-19T16:29:23.206Z,13.2,309
 2019-08-19T16:31:41.144Z,13.08,307.4
 2019-08-19T16:33:59.082Z,13.32,310.9
 2019-08-19T16:36:17.020Z,12.72,308
 2019-08-19T16:38:34.957Z,13.45,306.6
 2019-08-19T16:40:52.895Z,12.97,313.7
 2019-08-19T16:43:10.833Z,12.07,313.3
 2019-08-19T16:45:28.771Z,13.54,306.7
 2019-08-19T16:47:46.709Z,11.7,321.9
 2019-08-19T16:50:04.647Z,11.87,316
 2019-08-19T16:52:22.584Z,12.08,330.5
 2019-08-19T16:54:40.522Z,12.38,311.5
 2019-08-19T16:56:58.460Z,11.62,314.1
 2019-08-19T16:59:16.398Z,11.3,308.6
 2019-08-19T17:01:34.336Z,10.91,298.7
 2019-08-19T17:03:52.274Z,11.85,307.9
 2019-08-19T17:06:10.212Z,12.52,316.1
 2019-08-19T17:08:28.149Z,11.22,310.8
 2019-08-19T17:10:46.087Z,11.49,314.1
 2019-08-19T17:13:04.025Z,14.37,310.5
 2019-08-19T17:15:21.963Z,13.36,322.1
 2019-08-19T17:17:39.901Z,13.32,314
 2019-08-19T17:19:57.839Z,12.01,313.6
 2019-08-19T17:22:15.777Z,10.71,318.6
 2019-08-19T17:24:33.715Z,11.58,320.4
 2019-08-19T17:26:51.653Z,11.13,324.2
 2019-08-19T17:29:09.591Z,10.49,319.6
 2019-08-19T17:31:27.528Z,11.16,322.3
 2019-08-19T17:33:45.466Z,7.35,312.3
 2019-08-19T17:36:03.404Z,8.35,319.1
 2019-08-19T17:38:21.342Z,8.27,313.6
 2019-08-19T17:40:39.280Z,8.72,316.5
 2019-08-19T17:42:57.218Z,8.15,304
 2019-08-19T17:45:15.156Z,9.86,297.8
 2019-08-19T17:47:33.094Z,8.94,289.5
 2019-08-19T17:49:51.032Z,9.05,318.5
 2019-08-19T17:52:08.970Z,8.54,302.5
 2019-08-19T17:54:26.908Z,8.75,306.7
 2019-08-19T17:56:44.846Z,9.74,299.2
 2019-08-19T17:59:02.784Z,10.17,308.5
 2019-08-19T18:01:20.721Z,13.41,301.3
 2019-08-19T18:03:38.659Z,9.24,304.3
 2019-08-19T18:05:56.597Z,9.02,313.2
 2019-08-19T18:08:14.535Z,8.92,308.2
 2019-08-19T18:10:32.473Z,8.38,308.7
 2019-08-19T18:12:50.411Z,7.61,298.7
 2019-08-19T18:15:08.349Z,8.14,296.7
 2019-08-19T18:17:26.287Z,8.52,305
 2019-08-19T18:19:44.225Z,8.94,305.2
 2019-08-19T18:22:02.163Z,9.16,311.6
 2019-08-19T18:24:20.100Z,8.51,311.8
 2019-08-19T18:26:38.038Z,9.42,303.3
 2019-08-19T18:28:55.976Z,9.13,305.8
 2019-08-19T18:31:13.914Z,9.24,303
 2019-08-19T18:33:31.852Z,9.56,311.5
 2019-08-19T18:35:49.790Z,8.07,300.6
 2019-08-19T18:38:07.728Z,8.29,299.6
 2019-08-19T18:40:25.666Z,10.08,310.5
 2019-08-19T18:42:43.604Z,8.37,305.5
 2019-08-19T18:45:01.541Z,8.59,297.4
 2019-08-19T18:47:19.479Z,9.55,306.2
 2019-08-19T18:49:37.417Z,10.4,304.5
 2019-08-19T18:51:55.355Z,8.02,298.5
 2019-08-19T18:54:13.293Z,10.22,309.2
 2019-08-19T18:56:31.231Z,10.18,302.5
 2019-08-19T18:58:49.169Z,9.33,291.8
 2019-08-19T19:01:07.107Z,8.86,292.8
 2019-08-19T19:03:25.044Z,10.58,294.4
 2019-08-19T19:05:42.982Z,10.31,305.9
 2019-08-19T19:08:00.920Z,10.67,294.9
 2019-08-19T19:11:14.895Z,9.97,314.2
 2019-08-19T19:21:22.684Z,11.74,310.2
 2019-08-19T19:30:34.435Z,11.12,308.9
 2019-08-19T19:39:46.187Z,10.72,303.4
 2019-08-19T19:48:57.939Z,10.55,301.5
 2019-08-19T19:58:09.691Z,11.38,309.6
 2019-08-19T20:07:21.443Z,9.61,296.5
 2019-08-19T20:16:33.195Z,12.13,307.2
 2019-08-19T20:25:44.947Z,12.07,298.4
 2019-08-19T20:34:56.699Z,14.07,285.9
 2019-08-19T20:44:08.451Z,11.27,300.5
 2019-08-19T20:53:20.203Z,9.9,306.4
 2019-08-19T21:02:31.955Z,9.5,300.1
 2019-08-19T21:11:43.707Z,11.18,301.9
 2019-08-19T21:20:55.458Z,15.06,302.1
 2019-08-19T21:30:07.210Z,16.92,309.7
 2019-08-19T21:39:18.961Z,15.55,313.1
 2019-08-19T21:48:30.713Z,12.84,302.2
 2019-08-19T21:57:42.465Z,15.03,311.4
 2019-08-19T22:06:54.216Z,15.93,292.2
 2019-08-19T22:16:05.968Z,12.88,306.8
 2019-08-19T22:25:17.720Z,16.46,289.8
 2019-08-19T22:34:29.472Z,14.09,300.7
 2019-08-19T22:43:41.224Z,15.59,311.5
 2019-08-19T22:52:52.976Z,16.98,290.8
 2019-08-19T23:02:04.728Z,13.83,287.1
 2019-08-19T23:11:16.480Z,12.41,317
 2019-08-19T23:20:28.231Z,14.41,296.8
 2019-08-19T23:29:39.983Z,14.33,304.6
 2019-08-19T23:38:51.735Z,14.58,300.4
 2019-08-19T23:48:03.487Z,12.15,288.5
 2019-08-19T23:57:15.239Z,12.82,286.6
 2019-08-20T00:06:26.991Z,12.13,292.3
 2019-08-20T00:15:38.742Z,14.44,291.5
 2019-08-20T00:24:50.494Z,12.9,295.8
 2019-08-20T00:34:02.246Z,12.87,292.6
 2019-08-20T00:43:13.999Z,12.57,287.6
 2019-08-20T00:52:25.751Z,9.08,294
 2019-08-20T01:01:37.503Z,5.01,290.6
 2019-08-20T01:10:49.256Z,13.96,284.9
 2019-08-20T01:20:01.008Z,12.15,301.6
 2019-08-20T01:29:12.760Z,12.85,292
 2019-08-20T01:38:24.513Z,12.92,287.6
 2019-08-20T01:47:36.265Z,14.53,295.7
 2019-08-20T01:56:48.017Z,12.61,290.1
 2019-08-20T02:05:59.770Z,14.46,306
 2019-08-20T02:15:11.522Z,15.56,310
 2019-08-20T02:24:23.274Z,15.89,307.3
 2019-08-20T02:33:35.026Z,7.34,303.6
 2019-08-20T02:42:46.779Z,6.04,333.9
 2019-08-20T02:51:58.531Z,5.52,328.6
 2019-08-20T03:01:10.283Z,5.95,337.5
 2019-08-20T03:10:22.036Z,5.76,326.8
 2019-08-20T03:19:33.789Z,5.75,346.1
 2019-08-20T03:28:45.542Z,-1.00E+31,-1.00E+31
 2019-08-20T03:37:57.295Z,6.33,345.3
 2019-08-20T03:47:09.048Z,7.75,344.3
 2019-08-20T03:56:20.801Z,7.53,351.2
 2019-08-20T04:05:32.553Z,8.37,339.6
 2019-08-20T04:14:44.306Z,7.89,344.9
 2019-08-20T04:23:56.059Z,9.11,331.3
 2019-08-20T04:33:07.812Z,8.77,344.6
 2019-08-20T04:42:19.565Z,8.65,348.5
 2019-08-20T04:51:31.318Z,5.89,357
 2019-08-20T05:00:43.071Z,5.36,357
 2019-08-20T05:09:54.824Z,5.26,357.9
 2019-08-20T05:19:06.577Z,5.94,360.2
 2019-08-20T05:28:18.330Z,6.72,351.4
 2019-08-20T05:37:30.084Z,6.77,353.1
 2019-08-20T05:46:41.838Z,6.93,354.4
 2019-08-20T05:55:53.591Z,6.79,346
 2019-08-20T06:05:05.345Z,7.74,348.8
 2019-08-20T06:14:17.099Z,6.23,341
 2019-08-20T06:23:28.853Z,6.35,348.2
 2019-08-20T06:32:40.607Z,6.23,342.4
 2019-08-20T06:41:52.361Z,5.9,344.5
 2019-08-20T06:51:04.115Z,8.22,335
 2019-08-20T07:00:15.869Z,6.11,350.7
 2019-08-20T07:09:27.623Z,6.32,341.3
 2019-08-20T07:18:39.378Z,7.87,352.9
 2019-08-20T07:27:51.133Z,7.92,341.8
 2019-08-20T07:37:02.887Z,9.48,357.6
 2019-08-20T07:46:14.642Z,5.36,363.4
 2019-08-20T07:55:26.397Z,6.22,368.9
 2019-08-20T08:04:38.153Z,5.86,367.5
 2019-08-20T08:13:49.908Z,5.63,362.9
 2019-08-20T08:23:01.664Z,5.61,360
 2019-08-20T08:32:13.420Z,6.21,365.7
 2019-08-20T08:41:25.177Z,6.35,372.8
 2019-08-20T08:50:36.933Z,4.23,378.2
 2019-08-20T08:59:48.690Z,3.64,356.5
 2019-08-20T09:09:00.448Z,3.57,369.7
 2019-08-20T09:18:12.206Z,3.86,364.3
 2019-08-20T09:27:23.965Z,3.51,365.1
 2019-08-20T09:36:35.724Z,4.01,363.3
 2019-08-20T09:45:47.485Z,4.04,376.5
 2019-08-20T09:54:59.246Z,3.94,380.7
 2019-08-20T10:04:11.008Z,4.44,373.6
 2019-08-20T10:13:22.771Z,4.57,379.8
 2019-08-20T10:22:34.536Z,4.87,379.3
 2019-08-20T10:31:46.302Z,4.26,384.2
 2019-08-20T10:40:58.069Z,4.68,378.7
 2019-08-20T10:50:09.839Z,4.98,384.6
 2019-08-20T10:59:21.611Z,4.74,376.7
 2019-08-20T11:08:33.385Z,5.13,368
 2019-08-20T11:17:45.163Z,4.6,370.1
 2019-08-20T11:26:56.945Z,4.31,374.4
 2019-08-20T11:36:08.730Z,-1.00E+31,-1.00E+31
 2019-08-20T11:46:12.247Z,5.6,385.6
 2019-08-20T11:48:30.193Z,4.67,392.9
 2019-08-20T11:50:48.139Z,4.46,394.3
 2019-08-20T11:53:06.085Z,4.82,388.8
 2019-08-20T11:55:24.029Z,5.37,388.1
 2019-08-20T11:57:41.974Z,5.33,379.1
 2019-08-20T11:59:59.917Z,5.49,393.7
 2019-08-20T12:02:17.860Z,5.39,394
 2019-08-20T12:04:35.803Z,5.46,395.9
 2019-08-20T12:06:53.745Z,5.5,390.9
 2019-08-20T12:09:11.687Z,5.26,392.4
 2019-08-20T12:11:29.629Z,5.25,389.5
 2019-08-20T12:13:47.602Z,3.86,356.5
 2019-08-20T12:16:05.583Z,2.54,361.7
 2019-08-20T12:18:23.565Z,1.05,368.7
 2019-08-20T12:20:41.546Z,0.64,375
 2019-08-20T12:22:59.528Z,0.37,349.5
 2019-08-20T12:25:17.509Z,0.09,404.1
 2019-08-20T12:27:35.490Z,0.04,344.4
 2019-08-20T12:29:53.472Z,0.02,214.8
 2019-08-20T12:32:11.453Z,0.01,123.5
 2019-08-20T12:34:29.434Z,0.01,129.3
 2019-08-20T12:36:47.416Z,0.02,121.4
 2019-08-20T12:39:05.397Z,0.02,150.7
 2019-08-20T12:41:23.378Z,0.04,174
 2019-08-20T12:43:41.360Z,0.02,134.1
 2019-08-20T12:45:59.341Z,0.03,149.9
 2019-08-20T12:48:17.323Z,0.03,216.4
 2019-08-20T12:50:35.304Z,0.15,425.9
 2019-08-20T12:52:53.173Z,-1.00E+31,-1.00E+31
 2019-08-20T12:55:10.849Z,-1.00E+31,-1.00E+31
 2019-08-20T12:57:28.555Z,2.73,411.9
 2019-08-20T12:59:46.267Z,2.87,392.7
 2019-08-20T13:02:03.997Z,3.58,399.4
 2019-08-20T13:04:21.747Z,3.49,401
 2019-08-20T13:06:39.519Z,4.19,396.5
 2019-08-20T13:08:57.312Z,4.41,393.2
 2019-08-20T13:11:15.124Z,5.04,391.6
 2019-08-20T13:13:32.951Z,5.06,391.4
 2019-08-20T13:15:50.793Z,5.06,393.6
 2019-08-20T13:18:08.648Z,5.09,397.8
 2019-08-20T13:20:26.513Z,4.63,395.9
 2019-08-20T13:22:44.388Z,4.58,396.4
 2019-08-20T13:25:02.271Z,4.81,396.5
 2019-08-20T13:27:20.161Z,4.82,395.5
 2019-08-20T13:29:38.057Z,4.89,396.2
 2019-08-20T13:31:55.958Z,4.85,395.4
 2019-08-20T13:34:13.864Z,5.14,399.3
 2019-08-20T13:36:31.774Z,4.74,403.9
 2019-08-20T13:38:49.687Z,4.65,393.9
 2019-08-20T13:41:07.603Z,4.92,391.6
 2019-08-20T13:43:25.522Z,4.44,396
 2019-08-20T13:45:43.444Z,4.88,403.5
 2019-08-20T13:48:01.367Z,4.75,401.9
 2019-08-20T13:50:19.292Z,4.7,398.3
 2019-08-20T13:52:37.219Z,4.71,396.3
 2019-08-20T13:54:55.147Z,4.54,400.8
 2019-08-20T13:57:13.077Z,4.44,398.4
 2019-08-20T13:59:31.007Z,4.63,389
 2019-08-20T14:01:48.938Z,4.67,390.1
 2019-08-20T14:04:06.870Z,4.57,394.3
 2019-08-20T14:06:24.803Z,4.59,392.5
 2019-08-20T14:08:42.737Z,4.71,395.8
 2019-08-20T14:11:00.671Z,4.43,395.1
 2019-08-20T14:13:18.605Z,4.66,394.9
 2019-08-20T14:15:36.540Z,4.31,391.7
 2019-08-20T14:17:54.476Z,4.36,392.9
 2019-08-20T14:20:12.411Z,4.48,397.7
 2019-08-20T14:22:30.347Z,4.32,396.8
 2019-08-20T14:24:48.284Z,4.52,398.3
 2019-08-20T14:27:06.220Z,4.38,398.2
 2019-08-20T14:29:24.157Z,4.39,399
 2019-08-20T14:31:42.094Z,4.38,408.6
 2019-08-20T14:34:00.031Z,4.39,402.6
 2019-08-20T14:36:17.968Z,3.48,394.8
 2019-08-20T14:38:35.906Z,4.25,401.2
 2019-08-20T14:40:53.843Z,4.09,398.2
 2019-08-20T14:43:11.781Z,4.16,394
 2019-08-20T14:45:29.718Z,4.24,395.3
 2019-08-20T14:47:47.656Z,4.13,396.3
 2019-08-20T14:50:05.594Z,4.18,395.7
 2019-08-20T14:52:23.532Z,4.16,396.7
 2019-08-20T14:54:41.470Z,4.18,396
 2019-08-20T14:56:59.408Z,4.44,392.7
 2019-08-20T14:59:17.346Z,4.36,399.1
 2019-08-20T15:01:35.284Z,4.42,402.3
 2019-08-20T15:03:53.223Z,4.31,401.9
 2019-08-20T15:06:11.161Z,4.25,406
 2019-08-20T15:08:29.099Z,4.45,409.7
 2019-08-20T15:10:47.038Z,4.38,405.9
 2019-08-20T15:13:04.976Z,4.46,403.8
 2019-08-20T15:15:22.914Z,4.26,406.2
 2019-08-20T15:17:40.853Z,4.33,406.1
 2019-08-20T15:19:58.791Z,4.27,405.3
 2019-08-20T15:22:16.730Z,4.37,404.9
 2019-08-20T15:24:34.668Z,4.41,404.4
 2019-08-20T15:26:52.607Z,4.53,405.7
 2019-08-20T15:29:10.545Z,4.65,404.2
 2019-08-20T15:31:28.483Z,4.62,405.4
 2019-08-20T15:33:46.422Z,4.69,404.1
 2019-08-20T15:36:04.360Z,4.6,404.3
 2019-08-20T15:38:22.299Z,4.51,403.6
 2019-08-20T15:40:40.237Z,4.41,401.2
 2019-08-20T15:42:58.176Z,4.5,403.2
 2019-08-20T15:45:16.114Z,4.46,401.6
 2019-08-20T15:47:34.053Z,4.46,401.9
 2019-08-20T15:49:51.992Z,4.4,401.3
 2019-08-20T15:52:09.930Z,4.4,403.8
 2019-08-20T15:54:27.869Z,4.32,403.2
 2019-08-20T15:56:45.807Z,4.41,404.5
 2019-08-20T15:59:03.746Z,4.09,405.8
 2019-08-20T16:01:21.684Z,4.16,403.9
 2019-08-20T16:03:39.623Z,4.39,403.3
 2019-08-20T16:05:57.561Z,4.55,405.1
 2019-08-20T16:08:15.500Z,4.46,406
 2019-08-20T16:10:33.438Z,4.37,409.1
 2019-08-20T16:12:51.377Z,4.18,408.6
 2019-08-20T16:15:09.315Z,4.45,409.7
 2019-08-20T16:17:27.254Z,4.37,414.1
 2019-08-20T16:19:45.192Z,3.89,406.5
 2019-08-20T16:22:03.131Z,3.76,404
 2019-08-20T16:24:21.069Z,4,399.7
 2019-08-20T16:26:39.008Z,4.18,404.8
 2019-08-20T16:28:56.947Z,3.86,404.2
 2019-08-20T16:31:14.885Z,4.27,402.7
 2019-08-20T16:33:32.824Z,4.29,403.7
 2019-08-20T16:35:50.762Z,4.03,402
 2019-08-20T16:38:08.701Z,4.08,400.3
 2019-08-20T16:40:26.639Z,3.8,401.2
 2019-08-20T16:42:44.578Z,3.72,406.5
 2019-08-20T16:45:02.517Z,3.76,405.3
 2019-08-20T16:47:20.455Z,3.85,405.6
 2019-08-20T16:49:38.394Z,4,405.2
 2019-08-20T16:51:56.332Z,3.98,403
 2019-08-20T16:54:14.271Z,4.03,402.7
 2019-08-20T16:56:32.210Z,3.99,403.5
 2019-08-20T16:58:50.148Z,3.92,405.5
 2019-08-20T17:01:08.087Z,3.91,404.5
 2019-08-20T17:03:26.025Z,3.81,405.5
 2019-08-20T17:05:43.964Z,3.95,406.5
 2019-08-20T17:08:01.903Z,3.97,404.2
 2019-08-20T17:10:19.841Z,4.06,401.3
 2019-08-20T17:12:37.780Z,3.63,402.8
 2019-08-20T17:14:55.718Z,3.2,402.3
 2019-08-20T17:17:13.657Z,3.2,402.9
 2019-08-20T17:19:31.596Z,3.31,404.4
 2019-08-20T17:21:49.534Z,3.26,400.6
 2019-08-20T17:24:07.473Z,3.27,405
 2019-08-20T17:26:25.411Z,3.07,399.8
 2019-08-20T17:28:43.350Z,3.08,399.6
 2019-08-20T17:31:01.289Z,3.25,403.8
 2019-08-20T17:33:19.227Z,3.23,393.7
 2019-08-20T17:35:37.166Z,3.22,397.6
 2019-08-20T17:37:55.104Z,3.18,402.3
 2019-08-20T17:40:13.043Z,3.1,402.6
 2019-08-20T17:42:30.981Z,3.02,402.9
 2019-08-20T17:44:48.920Z,2.89,399
 2019-08-20T17:47:06.858Z,3.01,405.3
 2019-08-20T17:49:24.797Z,3.17,404.3
 2019-08-20T17:51:42.736Z,3.04,400.8
 2019-08-20T17:54:00.674Z,3.05,401.5
 2019-08-20T17:56:18.613Z,3.11,403.9
 2019-08-20T17:58:36.551Z,3.03,402.6
 2019-08-20T18:00:54.490Z,3.27,399.2
 2019-08-20T18:03:12.429Z,3.4,400.5
 2019-08-20T18:05:30.367Z,3.57,406
 2019-08-20T18:07:48.306Z,3.61,400.4
 2019-08-20T18:10:06.244Z,3.65,403.1
 2019-08-20T18:12:24.183Z,3.56,403.4
 2019-08-20T18:14:42.122Z,3.53,406
 2019-08-20T18:17:00.060Z,3.63,404.7
 2019-08-20T18:19:17.999Z,3.58,404.9
 2019-08-20T18:21:35.938Z,3.77,404.5
 2019-08-20T18:23:53.876Z,3.64,406.8
 2019-08-20T18:26:11.815Z,3.49,404.2
 2019-08-20T18:28:29.754Z,3.73,393.9
 2019-08-20T18:30:47.692Z,3.66,395
 2019-08-20T18:33:05.631Z,3.69,397.9
 2019-08-20T18:35:23.570Z,3.73,398.9
 2019-08-20T18:37:41.508Z,3.71,398.4
 2019-08-20T18:39:59.447Z,3.7,399.3
 2019-08-20T18:42:17.386Z,3.66,401.4
 2019-08-20T18:44:35.324Z,3.66,399.4
 2019-08-20T18:46:53.263Z,3.5,403
 2019-08-20T18:49:11.202Z,3.5,402.4
 2019-08-20T18:51:29.140Z,3.5,403.9
 2019-08-20T18:53:47.079Z,3.45,406.3
 2019-08-20T18:56:05.017Z,3.47,399.7
 2019-08-20T18:58:22.956Z,3.61,402.5
 2019-08-20T19:00:40.895Z,3.35,402.1
 2019-08-20T19:02:58.833Z,3.29,407.6
 2019-08-20T19:05:16.772Z,3.27,406.6
 2019-08-20T19:07:34.710Z,3.47,402.2
 2019-08-20T19:09:52.649Z,3.64,401.6
 2019-08-20T19:12:10.588Z,3.67,405.2
 2019-08-20T19:14:28.526Z,3.36,408.4
 2019-08-20T19:16:46.465Z,3.49,397.9
 2019-08-20T19:19:04.403Z,3.76,403.5
 2019-08-20T19:21:22.342Z,3.58,405.7
 2019-08-20T19:23:40.280Z,3.49,399.1
 2019-08-20T19:25:58.219Z,3.41,394.3
 2019-08-20T19:28:16.158Z,3.7,394
 2019-08-20T19:30:34.096Z,3.61,396.5
 2019-08-20T19:32:52.035Z,3.5,394.2
 2019-08-20T19:35:09.973Z,3.63,394.4
 2019-08-20T19:37:27.912Z,3.58,394.6
 2019-08-20T19:39:45.850Z,3.54,393.6
 2019-08-20T19:42:03.789Z,3.34,391.3
 2019-08-20T19:44:21.727Z,3.45,388.6
 2019-08-20T19:46:39.666Z,3.43,390.5
 2019-08-20T19:48:57.605Z,3.27,390.2
 2019-08-20T19:51:15.543Z,3.33,392.4
 2019-08-20T19:53:33.482Z,3.3,389.4
 2019-08-20T19:55:51.420Z,3.16,395.7
 2019-08-20T19:58:09.359Z,3.39,389
 2019-08-20T20:00:27.297Z,3.21,395.8
 2019-08-20T20:02:45.236Z,3.34,391.1
 2019-08-20T20:05:03.174Z,3.27,389.2
 2019-08-20T20:07:21.113Z,3.33,392.3
 2019-08-20T20:09:39.051Z,3.27,392
 2019-08-20T20:11:56.990Z,3.23,390.5
 2019-08-20T20:14:14.928Z,3.38,391.6
 2019-08-20T20:16:32.867Z,3.3,392.3
 2019-08-20T20:18:50.806Z,3.28,390.9
 2019-08-20T20:21:08.744Z,3.37,393.3
 2019-08-20T20:23:26.683Z,3.28,392.6
 2019-08-20T20:25:44.621Z,3.29,391.6
 2019-08-20T20:28:02.560Z,3.21,391.8
 2019-08-20T20:30:20.499Z,3.24,392.9
 2019-08-20T20:32:38.437Z,3.29,393.3
 2019-08-20T20:34:56.376Z,3.35,394.9
 2019-08-20T20:37:14.315Z,3.28,393.6
 2019-08-20T20:39:32.253Z,3.38,394.4
 2019-08-20T20:41:50.192Z,3.48,395
 2019-08-20T20:44:08.130Z,3.41,395.3
 2019-08-20T20:46:26.069Z,3.51,396.9
 2019-08-20T20:48:44.008Z,3.36,398.5
 2019-08-20T20:51:01.946Z,3.44,398.8
 2019-08-20T20:53:19.885Z,3.46,396.5
 2019-08-20T20:55:37.823Z,3.38,397.7
 2019-08-20T20:57:55.762Z,3.39,398
 2019-08-20T21:00:13.701Z,3.44,400.3
 2019-08-20T21:02:31.639Z,3.49,398.2
 2019-08-20T21:04:49.578Z,3.48,398.4
 2019-08-20T21:07:07.516Z,3.61,398.7
 2019-08-20T21:09:25.455Z,3.67,401.7
 2019-08-20T21:11:43.394Z,3.94,412.4
 2019-08-20T21:14:01.332Z,3.99,393.3
 2019-08-20T21:16:19.271Z,3.4,397.2
 2019-08-20T21:18:37.209Z,3.34,394.8
 2019-08-20T21:20:55.148Z,2.97,399.5
 2019-08-20T21:23:13.087Z,2.83,405.6
 2019-08-20T21:25:31.025Z,3.2,387.5
 2019-08-20T21:27:48.964Z,2.78,393
 2019-08-20T21:30:06.902Z,2.81,395.6
 2019-08-20T21:32:24.841Z,2.5,393.5
 2019-08-20T21:34:42.780Z,2.9,384.6
 2019-08-20T21:37:00.718Z,2.67,390.4
 2019-08-20T21:39:18.657Z,3.27,393.7
 2019-08-20T21:41:36.595Z,3.31,396.6
 2019-08-20T21:43:54.534Z,3.69,399.5
 2019-08-20T21:46:12.472Z,3.56,397
 2019-08-20T21:48:30.411Z,3.67,399.5
 2019-08-20T21:51:48.698Z,3.64,400.3
 2019-08-20T22:02:52.527Z,3.48,399.7
 2019-08-20T22:12:04.281Z,3.51,399.1
 2019-08-20T22:21:16.036Z,3.75,397.4
 2019-08-20T22:30:27.791Z,3.79,398.9
 2019-08-20T22:39:39.545Z,3.36,397.6
 2019-08-20T22:48:51.300Z,2.88,393.7
 2019-08-20T22:58:03.054Z,3.59,402
 2019-08-20T23:07:14.809Z,3.04,398.5
 2019-08-20T23:16:26.563Z,3.85,400.6
 2019-08-20T23:25:38.318Z,3.72,402.9
 2019-08-20T23:34:50.072Z,3.62,399.5
 2019-08-20T23:44:01.827Z,3.6,404.6
 2019-08-20T23:53:13.581Z,3.77,407.8
 2019-08-21T00:02:25.336Z,4.31,407.2
 2019-08-21T00:11:37.090Z,4.08,411.6
 2019-08-21T00:20:48.845Z,4.01,408
 2019-08-21T00:30:00.600Z,4.02,411.7
 2019-08-21T00:39:12.355Z,4.29,406.5
 2019-08-21T00:48:24.110Z,4.17,405.7
 2019-08-21T00:57:35.864Z,3.42,388.3
 2019-08-21T01:06:47.619Z,3.29,393.9
 2019-08-21T01:15:59.374Z,3.79,396.5
 2019-08-21T01:25:11.128Z,3.87,395.2
 2019-08-21T01:34:22.883Z,4.84,391.2
 2019-08-21T01:43:34.638Z,4.47,397.3
 2019-08-21T01:52:46.392Z,3.48,391.5
 2019-08-21T02:01:58.147Z,4.25,376.6
 2019-08-21T02:11:09.901Z,4.13,386
 2019-08-21T02:20:21.656Z,3.98,393.1
 2019-08-21T02:29:33.411Z,4.84,390
 2019-08-21T02:38:45.166Z,4.61,386.6
 2019-08-21T02:47:56.921Z,3.92,386.3
 2019-08-21T02:57:08.676Z,3.9,381.4
 2019-08-21T03:06:20.431Z,5.13,380.7
 2019-08-21T03:15:32.186Z,4.77,381.8
 2019-08-21T03:24:43.941Z,4.8,384.5
 2019-08-21T03:33:55.696Z,4.72,391.6
 2019-08-21T03:43:07.451Z,4.7,392.1
 2019-08-21T03:52:19.206Z,4.63,389.2
 2019-08-21T04:01:30.962Z,4.54,390.2
 2019-08-21T04:10:42.717Z,4.5,390.3
 2019-08-21T04:19:54.472Z,5.25,384.7
 2019-08-21T04:29:06.227Z,4.79,391
 2019-08-21T04:38:17.982Z,6.18,384.7
 2019-08-21T04:47:29.738Z,6.58,377.9
 2019-08-21T04:56:41.493Z,5.08,374.7
 2019-08-21T05:05:53.249Z,5.49,378.6
 2019-08-21T05:15:05.004Z,6.58,383
 2019-08-21T05:24:16.760Z,5.63,380.7
 2019-08-21T05:33:28.516Z,5.34,386.7
 2019-08-21T05:42:40.271Z,6.86,387.7
 2019-08-21T05:51:52.027Z,4.46,375.1
 2019-08-21T06:01:03.782Z,5.1,382.6
 2019-08-21T06:10:15.538Z,6.48,387.9
 2019-08-21T06:19:27.294Z,4.73,370.8
 2019-08-21T06:28:39.050Z,4.84,378.9
 2019-08-21T06:37:50.806Z,4.14,375.1
 2019-08-21T06:47:02.562Z,6.6,383.3
 2019-08-21T06:56:14.318Z,4.81,384.7
 2019-08-21T07:05:26.074Z,7.47,387.7
 2019-08-21T07:14:37.831Z,4.94,372.5
 2019-08-21T07:23:49.588Z,5.14,377.6
 2019-08-21T07:33:01.345Z,5.49,374.9
 2019-08-21T07:42:13.102Z,6.04,377.8
 2019-08-21T07:51:24.859Z,6.77,383.7
 2019-08-21T08:00:36.615Z,6.25,373.7
 2019-08-21T08:09:48.372Z,6.66,376.5
 2019-08-21T08:19:00.129Z,7.02,372.9
 2019-08-21T08:28:11.886Z,7.69,380.8
 2019-08-21T08:37:23.644Z,7.16,374.8
 2019-08-21T08:46:35.401Z,8.2,382.3
 2019-08-21T08:55:47.159Z,5.9,356.4
 2019-08-21T09:04:58.917Z,7.48,380.8
 2019-08-21T09:14:10.675Z,9.82,376.1
 2019-08-21T09:23:22.434Z,7.01,377.2
 2019-08-21T09:32:34.192Z,7.96,371.8
 2019-08-21T09:41:45.951Z,8.03,371.7
 2019-08-21T09:50:57.710Z,7.64,370.6
 2019-08-21T10:00:09.469Z,7.56,370.8
 2019-08-21T10:09:21.229Z,7.53,370.8
 2019-08-21T10:18:32.989Z,7.53,370.2
 2019-08-21T10:27:44.750Z,7.53,369.3
 2019-08-21T10:36:56.511Z,7.49,367.1
 2019-08-21T10:46:08.273Z,7.25,369.3
 2019-08-21T10:55:20.035Z,7.18,368.6
 2019-08-21T11:04:31.799Z,7.34,368
 2019-08-21T11:13:43.563Z,7.27,367.4
 2019-08-21T11:22:55.329Z,7.23,366
 2019-08-21T11:32:07.095Z,7.12,366.7
 2019-08-21T11:41:18.864Z,7.01,366.5
 2019-08-21T11:50:30.633Z,7,366.1
